,lat,long,id,date,category,location,mode,price,details,description,surface,rooms,baths,park
1020,6.187274,-75.575775,687-M2826917,2021-09-22,Casa,"y Arriendo, EL POBLADO",Venta y Arriendo,$2.950.000.000,"['Código inmueble687-M2826917', 'Barrio comúnEL POBLADO', 'Precio$2.950.000.000', 'AntigüedadEntre 10 y 20 años', 'Área construida280 m²', 'Área privada280 m²', 'Valor arriendo$10.800.000', 'Valor administración$1.250.000', 'Parqueaderos2', ' Área construida 280 m²', '5Habitaciones', '2Baños', '6Estrato']","CasaindependienteenarriendoyventaparausocomercialenelsectordeDiamante,ubicadaensectortranquiloycampestre,depocoflujovehicular,facilsalidahaciaelcampestreylaavelpoblado.Pisoenmorteroymadera,dosniveles,7espacios,baños,cocineta,patio,zonaverde,extractor,reddegas,cuartoutilyparqueaderosparaleloscubiertos.",,,,
1021,6.237649,-75.5969,389-2287,2021-09-22,Casa,El nogal,Arriendo,$6.000.000,"['Código inmueble389-2287', 'Barrio comúnEl nogal', 'AntigüedadEntre 5 y 10 años', 'Área construida320 m²', 'Área privada320 m²', 'Valor arriendo$6.000.000', 'Parqueaderos1', ' Área construida 320 m²', '5Habitaciones', '2Baños', '5Estrato']","Cuentacon320metrosaproximadamente,6habitacioneS,1alc.deservicio,6closet,2baños,salacomedor,bibliotecacocinaintegral,reddegas,calentador,balcón1,mirado,2parqueaderocubierto,piso2",,,,
1022,6.2361813,-75.59917,82-M1933039,2021-09-22,Casa,EL NOGAL,Arriendo,$10.000.000,"['Código inmueble82-M1933039', 'Barrio comúnEL NOGAL', 'AntigüedadEntre 5 y 10 años', 'Área construida500 m²', 'Área privada500 m²', 'Valor arriendo$10.000.000', 'Parqueaderos1', ' Área construida 500 m²', '5Habitaciones', '5Baños', '5Estrato']","Hermosacasade2niveles,suexcelenteubicaciónfacilitaelmontajedetodotipodenegocio,suinterioresiluminado,suventilaciónybuenadistribuciónfacilitanelaprovechamientodecadaáreadelinmueble.Sibuscaunabuenaubicaciónyespacio,estaesunaexcelenteopción..",,,,
1023,6.24445,-75.61056,2364-M3064642,2021-09-22,Casa,Simon Bolivar,Arriendo,$3.300.000,"['Código inmueble2364-M3064642', 'Barrio comúnSimon Bolivar', 'AntigüedadMás de 20 años', 'Área construida202 m²', 'Área privada202 m²', 'Valor arriendo$3.300.000', 'Parqueaderos1', ' Área construida 202 m²', '4Habitaciones', '3Baños', '5Estrato']",CasaenarriendoubicadaenMedellinsectorSantaMonica,,,,
1024,6.2144313,-75.59793,82-M2207016,2021-09-22,Casa,BELEN,Arriendo,$1.700.000,"['Código inmueble82-M2207016', 'Barrio comúnBELEN', 'AntigüedadEntre 5 y 10 años', 'Área construida100 m²', 'Área privada100 m²', 'Valor arriendo$1.700.000', 'Parqueaderos1', ' Área construida 100 m²', '3Habitaciones', '3Baños', '5Estrato']","Casaenexcelenteestado,sucocinaintegralesiluminada,seguidoestalasalayelcomedorloscualestienenunaexcelenteiluminaciónyventilación,lasalcobassonampliasysusacabadosseencuentranenbuenestado.Sibuscaunaviviendaacogedoraestaesunaexcelenteopción.",,,,
1025,6.254214,-75.57083,4660-10004151,2021-09-22,Casa,SAN BENITO,Arriendo,$2.750.000,"['Código inmueble4660-10004151', 'Barrio comúnSAN BENITO', 'AntigüedadEntre 10 y 20 años', 'Área construida105 m²', 'Área privada0 m²', 'Valor arriendo$2.750.000', 'Parqueaderos1', ' Área construida 105 m²', '3Habitaciones', '2Baños', '4Estrato']","CasaenarriendoSanBenitoMedellín.Estaampliacasacuentaconunáreade105m2,distribuidosen5alcobas,3baños,zonaderopas,3patioscubiertos,elpisoesencerámica,EstaubicadacercaalaavenidadelFerrocarrilyalaAvenidaColombia,quedacercadelazonacomercialdelcentro,excelentesrutasdetransportepublico,variedadderutasdeingreso.Sideseasmasinformacióncongustoteatenderemos.contáctanos",,,,
1026,6.239362,-75.59891,82-M2376128,2021-09-22,Casa,LAURELES,Arriendo,$3.500.000,"['Código inmueble82-M2376128', 'Barrio comúnLAURELES', 'AntigüedadEntre 5 y 10 años', 'Área construida153 m²', 'Área privada153 m²', 'Valor arriendo$3.500.000', 'Parqueaderos1', ' Área construida 153 m²', '3Habitaciones', '2Baños', '5Estrato']","Casadeexcelentedistribución,suiluminaciónnaturalpermiteaprovechamientodecadaespacio,lacercaníaatransportepúblicoyvíasprincipalessonideales,suubicaciónfacilitaelmontajedetodotipodenegocioyelsectorcontribuyealcrecimientodelmismo.",,,,
1027,6.29096,-75.57137,11395-a1041,2021-09-22,Casa,Castilla,Arriendo,$850.000,"['Código inmueble11395-a1041', 'Barrio comúnCastilla', 'AntigüedadEntre 0 y 5 años', 'Área construida70 m²', 'Área privada70 m²', 'Valor arriendo$850.000', ' Área construida 70 m²', '3Habitaciones', '2Baños', '3Estrato']",ARRIENDOCASAENCASTILLAArriendocomodacasaconbuentransportepublicocolegioscercahopitalesparquesrecreativoszonacomercialCARACTERISTICASSALACOMEDOR3ALCOBASCONPUERTASZONADEROPAS2BAOSCABINADOSCOCINASEMINTEGRALREDDEGASBALCONTERRAZAPEQUEAPISOENCERAMICA3PISOCodigodelInmuebleEspaciourbano437181Codigoparticulardelanunciantenorte,,,,
1028,6.2590547,-75.57127,10280-M3069184,2021-09-22,Casa,Chagualo,Arriendo,$5.000.000,"['Código inmueble10280-M3069184', 'Barrio comúnChagualo', 'AntigüedadEntre 0 y 5 años', 'Área construida124 m²', 'Área privada124 m²', 'Valor arriendo$5.000.000', ' Área construida 124 m²', '5Habitaciones', '2Baños', '3Estrato']","Searriendacómodolocalcomercialglorietadelaminorista,segundopiso:124Mt2,rackdeelectricidad,7ambientesuoficinas(3deellosconlavamanos),balcón,cuartoderesiduos,2baños.EXCELENTESESPACIOS!",,,,
1029,6.210016,-75.59796,82-M2227109,2021-09-22,Casa,BELEN DE LA MOTA,Arriendo,$2.500.000,"['Código inmueble82-M2227109', 'Barrio comúnBELEN DE LA MOTA', 'AntigüedadEntre 5 y 10 años', 'Área construida180 m²', 'Área privada180 m²', 'Valor arriendo$2.500.000', 'Parqueaderos2', ' Área construida 180 m²', '4Habitaciones', '3Baños', '3Estrato']","HermosaCasa,sucocinaintegralesamplia,lailuminaciónnaturalpermitendisfrutardecadaáreadelavivienda,susalcobassonventiladasyespaciosas.Sibuscaunaviviendaampliayacogedoraestaesunaexcelenteopción.",,,,
1030,6.2400007,-75.589386,2895-1792649,2021-09-22,Casa,LOS CONQUISTADORES,Arriendo,$4.500.000,"['Código inmueble2895-1792649', 'Barrio comúnLOS CONQUISTADORES', 'AntigüedadEntre 10 y 20 años', 'Área construida224 m²', 'Área privada224 m²', 'Valor arriendo$4.500.000', ' Área construida 224 m²', '4Habitaciones', '3Baños', '5Estrato']","COD.17501Magníficacasacomercialenarriendo,exclusivazonacomercialconcercaníaalcentrocomercialUnicentro,avenidas33yBolivariana,NotaríaQuinta,UniversidadPontificiaBolivariana,áreade224metrosaproximadamente,sectorConquistadores,1piso,estrato5.Susiluminadosdosnivelescon195metrosconstruidos,nosofrecenespaciosparasaladeesperayrecepción,saladeestar,cuatrooficinasindependientes,dosarchivadoresclosets,tresbañossocialesench",,,,
1031,6.25971,-75.59858,11166-M3040456,2021-09-22,Casa,Floresta,Arriendo,$7.000.000,"['Código inmueble11166-M3040456', 'Barrio comúnFloresta', 'AntigüedadEntre 10 y 20 años', 'Área construida350 m²', 'Área privada350 m²', 'Valor arriendo$7.000.000', 'Parqueaderos1', ' Área construida 350 m²', '5Habitaciones', '3Baños', '5Estrato']",CasaenarriendoparacomercioubicadaenlaflorestaconstadediezhabitacionestresbaoscocinasencillatressalacomedorzonaderopapatioterrazapisoencementoparqueaderocubiertodoscuartoutilcercaalasedeMaxibieneslaflorestaestacionlafloresta,,,,
1032,6.184037,-75.57273,687-M2227228,2021-09-22,Casa,EL POBLADO,Arriendo,$4.100.000,"['Código inmueble687-M2227228', 'Barrio comúnEL POBLADO', 'AntigüedadEntre 10 y 20 años', 'Área construida230 m²', 'Área privada230 m²', 'Valor arriendo$4.100.000', 'Parqueaderos2', ' Área construida 230 m²', '4Habitaciones', '5Baños', '6Estrato']","CasaenunidadcerradaenelsectordelDiamante,cercaasupermercadosOlimpica,servicioscomplementariosenelDriveinyapocascuadrasdelClubCampestre.Entornomuytranquilodepocoflujovehicular.Pisoenmarmolymaderalaminada,dosniveles,halldeacceso,salacomedor,4alcobasconbañoencadauna,cocinaintegral,balconyparqueaderosindependientes.(1cubierto).Unidadconparqueinfantil,zonasverdes,vigilancia24horas,citofoniaycircuitocerradodetv",,,,
1033,6.1859,-75.57098,687-M2655571,2021-09-22,Casa,EL POBLADO,Arriendo,$6.200.000,"['Código inmueble687-M2655571', 'Barrio comúnEL POBLADO', 'AntigüedadEntre 10 y 20 años', 'Área construida358 m²', 'Área privada358 m²', 'Valor arriendo$6.200.000', 'Parqueaderos4', ' Área construida 358 m²', '4Habitaciones', '4Baños', '6Estrato']","CasaenunidadcerradaenelsectordelcampestreconsalidahaciaSanLucasyaccesodesdelaAVelpoblado.Entornocampestre,tranquilo.Facilaccesoalmuseoelcastilloyelclubcampestre.Cuentaconpisoenmarmolymadera,dosniveles,halldeacceso,salaycomedorindependientes,comedorauxiliar,estudio,biblioteca,estardetv,4alcobasmasladeservicioconbañoenlaprincipal,cocinaintegral,terrazayjardin,parqueaderos(2cubiertosy2descubiertos).Unidadconparqueinfantil,placapolideportiva,zonasverdes,vigilancia24horas,citofoniaycircuitocerradodetv.",,,,
1034,6.1972194,-75.55942,12713-M3050085,2021-09-22,Casa,El Tesoro,Arriendo,$2.800.000,"['Código inmueble12713-M3050085', 'Barrio comúnEl Tesoro', 'AntigüedadEntre 0 y 5 años', 'Área construida37 m²', 'Área privada37 m²', 'Valor arriendo$2.800.000', 'Valor administración$999.999', ' Área construida 37 m²', '1Habitaciones', '1Baños', '6Estrato']","1Bañossencillos,CocinaSencilla,MaterialPisoBaldosaComun,CuentaconAscensor,Piso7Laszonascomunesinluyen:Parqueaderodevisitantes,Ascensor,PorteríaExcelenteubicación,cuentacontransportepúblico,rutasqueconectanalaestacióndelMetroyelurbanismodelazona,cercadesupermercados,Centrocomercialesyzonasdeportivas.",,,,
1035,6.2661734,-75.59172,2895-1479021,2021-09-22,Casa,LOS COLORES,Arriendo,$3.000.000,"['Código inmueble2895-1479021', 'Barrio comúnLOS COLORES', 'AntigüedadEntre 5 y 10 años', 'Área construida170 m²', 'Área privada170 m²', 'Valor arriendo$3.000.000', ' Área construida 170 m²', '5Habitaciones', '4Baños', '4Estrato']","COD.16670Idealcasacomercialenarrendamiento,zonaresidencialconlindosparquesyantejardinesasualrededor,cercanaalColegioCalasanzFemenino,ParqueLosColores,IglesiaSanClemente,MallMediterráneo,víaalTneldeOccidente,áreade170metrosaproximadamente,sectorLosColores,1piso,estrato4.Ensusampliosespaciosencontramoszonasocialdesalacomedoradaptableensaladeesperayrecepción,cincoalcobasoficinasprivadastresbañosprivadosyunbaÃ",,,,
1036,6.230179,-75.5986,2511-M2367400,2021-09-22,Casa,BELEN,Arriendo,$3.500.000,"['Código inmueble2511-M2367400', 'Barrio comúnBELEN', 'AntigüedadEntre 10 y 20 años', 'Área construida218 m²', 'Área privada218 m²', 'Valor arriendo$3.500.000', 'Parqueaderos2', ' Área construida 218 m²', '5Habitaciones', '3Baños', '5Estrato']","Casaconbuenosespaciosyacabados,muyiluminadayventilada.Cuentaconbuenasrutasdetransporteyvíasdeacceso.Graciasporsuinterésenunodenuestrosinmuebles,RASKCIELOSTieneparaustedmásofertasinmobiliarias,contáctenosatravésdenuestroPBXqueaparecealiniciodenuestrapublicación,unodenuestrosasesoresleatenderáyacompañaráensubúsqueda.",,,,
1037,6.24682,-75.57295,4673-33992,2021-09-22,Casa,La America,Arriendo,$2.100.000,"['Código inmueble4673-33992', 'Barrio comúnLa America', 'AntigüedadMás de 20 años', 'Área construida156 m²', 'Área privada156 m²', 'Valor arriendo$2.100.000', ' Área construida 156 m²', '5Habitaciones', '3Baños', '4Estrato']",CASAENSEGUNDOPISOUBICADAENLAAMERICAPUEDESERUTILIZADACOMOVIVIENDAOPARAOFICINASESTACERCAASANJUANCONMUYBUENACCESOATRANSPORTESLACASAESMUYAMPLIAYESTAMUYBIENDISTRIBUIDAIDEALPARAFAMILIAOPARATUEMPRESA,,,,
1038,6.2597427,-75.561874,5076-209495,2021-09-22,Casa,Prado,Arriendo,$5.595.000,"['Código inmueble5076-209495', 'Barrio comúnPrado', 'AntigüedadEntre 10 y 20 años', 'Área construida380 m²', 'Área privada380 m²', 'Valor arriendo$5.595.000', 'Parqueaderos3', ' Área construida 380 m²', '5Habitaciones', '4Baños', '4Estrato']","Arriendocasalocalenpradocentro,cercaalaparroquiadelEspírituSanto,Constadedosnivelesconsalóncomedor,salaauxiliar,balcón,cincohabitaciones,cuatrobaños,cocinaintegralmixtaconreddegas,unpatio,jardíninterior,terraza,garajeparatresvehículos.",,,,
1039,6.2453384,-75.60694,2895-1323908,2021-09-22,Casa,SIMON BOLIVAR,Arriendo,$4.300.000,"['Código inmueble2895-1323908', 'Barrio comúnSIMON BOLIVAR', 'AntigüedadEntre 5 y 10 años', 'Área construida230 m²', 'Área privada230 m²', 'Valor arriendo$4.300.000', 'Parqueaderos2', ' Área construida 230 m²', '5Habitaciones', '4Baños', '5Estrato']","COD.15596Ampliacasabifamiliarenarriendo,conunáreade245metrosaproximadamenteporconfirmarsobreescrituras,sectorSimónBolívar,1piso,estrato5.Excelentedistribucióndesusespaciosensustresnivelesde230metrosconstruidos,dondeencontramoszonasocialdesalaycomedorindependientes,cincoalcobasconclosetcadauna,alcobadeservicio,dosbañosprivados,dosbañossocialesunbañodeservicioenchapadosycabinadosenvidriotempladoyacrílico",,,,
1040,6.27365,-75.57926,11166-M3066382,2021-09-22,Casa,Cordoba,Arriendo,$750.000,"['Código inmueble11166-M3066382', 'Barrio comúnCordoba', 'AntigüedadEntre 5 y 10 años', 'Área construida52 m²', 'Área privada52 m²', 'Valor arriendo$750.000', ' Área construida 52 m²', '2Habitaciones', '2Baños', '3Estrato']",DisponibleparaArriendosectorCordobaconstade2Alcobas2Baos2ClosetsCocinaSemiintegralGasNaturalSalaComedorPatioPisosBaldosaMuyBuenaUbicacionCercaalSuradeCordobayalRinconcitoEcuatoriano,,,,
1041,6.24263,-75.5541,11166-M2856690,2021-09-22,Casa,Buenos Aires,Arriendo,$1.800.000,"['Código inmueble11166-M2856690', 'Barrio comúnBuenos Aires', 'AntigüedadEntre 10 y 20 años', 'Área construida80 m²', 'Área privada80 m²', 'Valor arriendo$1.800.000', ' Área construida 80 m²', '3Habitaciones', '3Baños', '3Estrato']",DisponibleparaarriendosectorBuenosAiresSeencuentradistribuidoen3alcobascadaunaconcloset3baoscocinaintegralconbarraamericanayreddegasnaturalsalacomedorbalconpatiozonaderopaspisosenceramicaCuentaconbuenosacabadosexcelenteubicacioncercaDeLaUnidadIntermediaDeBuenosAires,,,,
1042,6.2378225,-75.60549,12116-M3056273,2021-09-22,Casa,LAURELES,Arriendo,$4.800.000,"['Código inmueble12116-M3056273', 'Barrio comúnLAURELES', 'AntigüedadEntre 10 y 20 años', 'Área construida320 m²', 'Área privada320 m²', 'Valor arriendo$4.800.000', 'Parqueaderos2', ' Área construida 320 m²', '5Habitaciones', '5Baños', '5Estrato']","CasaindependienteparausoresidencialocomercialenarriendoenelsectorLaCastellana,cercaacorporaciónuniversitariaAdventista,Av,33,glorietasantagema,restaurantes,supermercados,facilaccesoarutasdetransportepublicoyservicioscomplementarios.Pisoenporcelanato,dosniveles,puertadeseguridad,salacomedor,estardetv,7alcobasconbañoenlaprincipal,cocinaintegralabierta,patio,antejardín,balconyparqueaderoslinealescubiertos.Cuentaconalarma.",,,,
1043,6.189703,-75.57734,12713-M3053104,2021-09-22,Casa,El Poblado,Arriendo,$3.500.000,"['Código inmueble12713-M3053104', 'Barrio comúnEl Poblado', 'AntigüedadEntre 0 y 5 años', 'Área construida54 m²', 'Área privada54 m²', 'Valor arriendo$3.500.000', 'Valor administración$999.999', 'Parqueaderos2', ' Área construida 54 m²', '1Habitaciones', '1Baños', '6Estrato']","Cuentacon:0habitaciones,1Bañoscabinados,2Parqueadero,MaterialPisoConcretoPulido,CuentaconAscensor,Piso8Laszonascomunesinluyen:Ascensor,PorteríaExcelenteubicación,cuentacontransportepúblico,rutasqueconectanalaestacióndelMetroyelurbanismodelazona,cercadesupermercados,Centrocomercialesyzonasdeportivas.",,,,
1044,6.1908894,-75.55337,687-M2202009,2021-09-22,Casa,"y Arriendo, Poblado",Venta y Arriendo,$1.000.000.000,"['Código inmueble687-M2202009', 'Barrio comúnpoblado', 'Precio$1.000.000.000', 'AntigüedadEntre 10 y 20 años', 'Área construida240 m²', 'Área privada240 m²', 'Valor arriendo$5.300.000', 'Valor administración$540.000', 'Parqueaderos2', ' Área construida 240 m²', '3Habitaciones', '4Baños', '6Estrato']","CasaenunidadcerradaubicadaenexclusivosectordelTesoro,facilaccesodesdelaSuperior.Ambientecampestre,tranquilo,calledepocoflujovehicular,contransitosoloderesidentes.Pisoenmarmolymadera,dosniveles,salaycomedorindependientes,estudio,estardetv.3alcobasconbañoencadauna,cocinaintegral,balcon,terrazatraseracubiertayparqueaderosparalelos.Piscina,sauna,parqueinfantil,vigilancia24horas,citofoniaycircuitocerradodetv.",,,,
1045,6.2098727,-75.574814,687-M1949178,2021-09-22,Casa,"y Arriendo, EL POBLADO",Venta y Arriendo,$1.950.000.000,"['Código inmueble687-M1949178', 'Barrio comúnEL POBLADO', 'Precio$1.950.000.000', 'AntigüedadMás de 20 años', 'Área construida420 m²', 'Área privada420 m²', 'Valor arriendo$9.500.000', 'Parqueaderos3', ' Área construida 420 m²', '5Habitaciones', '2Baños', '6Estrato']","Casaduplexindependientedeusocomercialdepreferenciaparaprestarserviciosadminsitrativos.UbicadaeneltradicionalsectordePatioBonitoconfacilaccesoalaavenidaelpobladoylaavenidalasvegas.Rutasdetransporte,sectortranquiloyconservicioscomplementarioscercanos.Sonaproximadamente15espaciosabiertos,2bañosyespaciodeparqueopara3vehiculos.",,,,
1046,6.21245,-75.56936,687-M2558138,2021-09-22,Casa,EL POBLADO,Arriendo,$5.100.000,"['Código inmueble687-M2558138', 'Barrio comúnEL POBLADO', 'AntigüedadMás de 20 años', 'Área construida150 m²', 'Área privada150 m²', 'Valor arriendo$5.100.000', 'Parqueaderos1', ' Área construida 150 m²', '5Habitaciones', '4Baños', '4Estrato']","CasaindependienteenarriendoparausocomercialenelsectordeManila,cercanaalacalledelabuenamesaylaestacióndePolicía.MetrosaludyMascercadelPoblado.RutasdetransportepublicoySectoraltamentecomercial.Pisoenceramicaybaldosa,17espacios,baños,cocineta,cableadodered,techocieloraso,divisionesenconcreto,patio,reddegasyparqueaderocubierto.",,,,
1047,6.26667,-75.59118,11166-M3038621,2021-09-22,Casa,Los Colores,Arriendo,$4.500.000,"['Código inmueble11166-M3038621', 'Barrio comúnLos Colores', 'AntigüedadEntre 10 y 20 años', 'Área construida315 m²', 'Área privada315 m²', 'Valor arriendo$4.500.000', 'Parqueaderos1', ' Área construida 315 m²', '4Habitaciones', '3Baños', '5Estrato']",DisponibleParaArriendoSectorLosColoresConstaDe4Alcobasmas1Alcobadeservicio3Baos4Closets1VestierCalentadorAGasGasNaturalCocinaIntegralSalaComedorBarraAmericanaBalconTerrazaZonaDeRopasPisosMarmolJacuzziParqueaderosCubiertoParqueaderosDobleLinealCuartoUtilMuyBuenaUbicacionCercaAlParque4vientos,,,,
1048,6.261108,-75.562546,12534-M3054391,2021-09-22,Casa,PRADO CENTRO,Arriendo,$6.500.000,"['Código inmueble12534-M3054391', 'Barrio comúnPRADO CENTRO', 'AntigüedadMás de 20 años', 'Área construida490 m²', 'Área privada490 m²', 'Valor arriendo$6.500.000', 'Parqueaderos1', ' Área construida 490 m²', '5Habitaciones', '2Baños', '4Estrato']","EspectacularcasapatrimonialenPradocentroaunacuadradelaestaciónpradodelmetro,con9habitacionesuoficinas,cuentacon2patios,unocubiertoyotroalaintemperie,ypuedeserunaoficinaparaempresaounestudiodemodelaje,webcamcuentaconaltamistura",,,,
1049,6.1796165,-75.57115,687-M2576293,2021-09-22,Casa,EL POBLADO,Arriendo,$30.000.000,"['Código inmueble687-M2576293', 'Barrio comúnEL POBLADO', 'AntigüedadMás de 20 años', 'Área construida1150 m²', 'Área privada1150 m²', 'Valor arriendo$30.000.000', ' Área construida 1150 m²', '5Habitaciones', '5Baños', '6Estrato']","CasaindependienteparausocomercialenelsectordeLosBalsoscercaalsupermercadodelaVaquita,MuseoelCastilloyconfácilaccesodesdevíaprincipal.Rutasdetransportepublico.Pisoencerámica,dosniveles,halldeacceso,11espacios,5baños,jacuzzi,cocineta,cuartoútil,auditorio,bañoscomunales.Cuentaconpiscina,parqueaderossincosto,sauna,circuitocerradodetvyalarma.",,,,
1050,6.211501,-75.56668,11049-M3010544,2021-09-22,Casa,Castropol,Arriendo,$10.000.000,"['Código inmueble11049-M3010544', 'Barrio comúnCastropol', 'AntigüedadMás de 20 años', 'Área construida410 m²', 'Área privada410 m²', 'Valor arriendo$10.000.000', 'Parqueaderos1', ' Área construida 410 m²', '3Habitaciones', '1Baños', '6Estrato']","CasaubicadaenlazonadeCastropol.Enelpodrásdisfrutarespacioscómodos,ampliosyluminosos.Cuentaconunaexcelenteubicacióndefácilaccesoatransportepúblico,colegio,universidad,centrocomercialPremiumplaza,parroquia,clínicauhospital,supermercado,gimnasio,restaurante,entidadbancaria,fácilaccesoavíasprincipales,permitiéndoteestarcercadetodoloquenecesitas.,concercaníaaCercaafontliving21-September-2021",,,,
1051,6.26091,80,11166-M3065877,2021-09-22,Casa,Estadio,Arriendo,$2.500.000,"['Código inmueble11166-M3065877', 'Barrio comúnEstadio', 'AntigüedadEntre 0 y 5 años', 'Área construida200 m²', 'Área privada200 m²', 'Valor arriendo$2.500.000', 'Parqueaderos1', ' Área construida 200 m²', '3Habitaciones', '3Baños', '5Estrato']",disponibleparaarriendosectorestadioconstade3alcobasconcloset3baossaloncomedorcocinaintegralreddegasconcalentadorstarzonaderopaspatiobalconpisoenbaldosaparqueaderocubiertoubicadocercaala80ylaavenidaColombia,,,,
1052,6.255846,-75.61003,12713-M3038727,2021-09-22,Casa,Santa Lucia,Arriendo,$830.000,"['Código inmueble12713-M3038727', 'Barrio comúnSanta Lucia', 'AntigüedadEntre 0 y 5 años', 'Área construida45 m²', 'Área privada45 m²', 'Valor arriendo$830.000', 'Valor administración$999.999', ' Área construida 45 m²', '1Habitaciones', '3Estrato']","Cuentacon:1habitaciones,1Closets,1Bañossencillos,SalaComedor,CocinaIntegral,MaterialPisoCeramica,ZonaRopas,NocuentaconAscensor,Piso1NocuentaconzonascomunesExcelenteubicación,cuentacontransportepúblico,rutasqueconectanalaestacióndelMetroyelurbanismodelazona,cercadesupermercados,Centrocomercialesyzonasdeportivas.",,,,
1053,6.2289767,-75.56317,687-M1997807,2021-09-22,Casa,"y Arriendo, EL POBLADO",Venta y Arriendo,$410.000.000,"['Código inmueble687-M1997807', 'Barrio comúnEL POBLADO', 'Precio$410.000.000', 'AntigüedadEntre 10 y 20 años', 'Área construida227 m²', 'Área privada227 m²', 'Valor arriendo$2.200.000', 'Valor administración$387.000', 'Parqueaderos2', ' Área construida 227 m²', '4Habitaciones', '4Baños', '4Estrato']","CasaduplexenunidadcerradasectorlomadelindioconfácilaccesoavíalaspalmasyservicioscomplementariosdelCCSanDiego.Pisoencerámica,halldeacceso,salacomedor,estudio,estardetv,4alcobasconbañoenlaprincipal,cocinaintegralmixta,terrazatraserasemicubierta,zonasverdes.Parqueaderosparalelos.Vigilancia24horas,citofoniaycircuitocerradodetv.",,,,
1054,6.2518764,-75.59008,11394-A1602,2021-09-22,Casa,Estadio,Arriendo,$4.500.000,"['Código inmueble11394-A1602', 'Barrio comúnEstadio', 'AntigüedadEntre 0 y 5 años', 'Área construida370 m²', 'Área privada370 m²', 'Valor arriendo$4.500.000', 'Parqueaderos1', ' Área construida 370 m²', '4Habitaciones', '3Baños', '5Estrato']",ARRIENDOCASAPARAACTIVIDADCOMERCIALPISOSEGUNDOCONTERRAZAAMPLIAELsetenta%BAJOTECHOCOMODIDADESSALACOMEDORSTARcuatroALCOBAStresBANOSdosPATIOSCOCINAINTEGRALCORREDORESAMPLIOSPISOSBALDOSABALCONSTARBIBLIOTECAGTARAJEINDEPENDIENTECASACERCAALMETRODEESTADIOCERCAALAsetentaZONACOMERCIALCERCAALACENTROCOMERCIALOBELISCOMAYORESIMFORMESSERRGIOTOBONVALENCIACELULARtrescientosdocesietemilcuatrocientossetentaydostreintayunodocePANO,,,,
1055,6.21068,-75.55812,4673-M3067352,2021-09-22,Casa,Las Lomas 2,Arriendo,$4.500.000,"['Código inmueble4673-M3067352', 'Barrio comúnLas Lomas 2', 'AntigüedadMás de 20 años', 'Área construida156 m²', 'Área privada156 m²', 'Valor arriendo$4.500.000', 'Parqueaderos3', ' Área construida 156 m²', '4Habitaciones', '3Baños', '6Estrato']",Espectacularcasade3nivelesubicadaenexclusivazonadelaciudaddeMedellinyaquecuentaconaccesoahospitalesrestaurantessupermercadoszonabancariacentroscomercialesdeunamanerafacilyrapidavariedaddeviasalternasyalmismotiempocuentacondistintasrutasdetransportepodrasdisfrutardeunexcelenteambientefamiliaragendasucitaahoramismo,,,,
1056,6.2341857,-75.60588,5076-209659,2021-09-22,Casa,La Castellana,Arriendo,$2.650.000,"['Código inmueble5076-209659', 'Barrio comúnLa Castellana', 'AntigüedadEntre 10 y 20 años', 'Área construida111 m²', 'Área privada111 m²', 'Valor arriendo$2.650.000', 'Parqueaderos1', ' Área construida 111 m²', '3Habitaciones', '5Baños', '4Estrato']","Arriendocasaenlaureles,sectorlacastellana,cercaalcentrocomerciallosMolinosylaVilladeaburra,concómodasrutasdeaccesoytransportepublico,casadedosniveles,contreshabitaciones,cadaunaconbañoycloset,dosbañossociales,salóncomedor,cocinaintegralmixta,zonaderopas,terraza,parqueaderodoblelineal,Portería24horas,lobby,piscinaclimatizada,juegosinfantiles,canchacubierta,salónsocial,parqueaderodevisitantes.",,,,
1057,6.1997743,,687-1145970,2021-09-22,Casa,"y Arriendo, EL POBLADO",Venta y Arriendo,$880.000.000,"['Código inmueble687-1145970', 'Barrio comúnEL POBLADO', 'Precio$880.000.000', 'AntigüedadEntre 10 y 20 años', 'Área construida300 m²', 'Área privada300 m²', 'Valor arriendo$5.000.000', 'Parqueaderos2', ' Área construida 300 m²', '4Habitaciones', '5Baños', '6Estrato']","CasaenunidadcerradasectorelTesoro,sectortranquil,rutasdetransporteyfacilaccesodesdelaSuperior.CercanaaexitoyservicioscomplementariosdelCCElTesoroyMalldelEste.Cuentaconpisoenceramica,dosniveles,puertadeseguridad,salacomedoramplio,estudio,estardetv,4alcobasconbañoencadauna,jacuzziysalidaalbalcondesdelaprincipal.4taalcobaestaenelultimonivel,queunmezanineconpisoenmadera.Cocinaintegral,jardininternoconterrazasemicubiertayparqueaderosparalelos.Piscina,salonsocial,parqueinfantil,vigilancia24horas,citofoniaycircuitocerradodetv",,,,
